CeA_mean	NAc_mean	M	D	prob	ranking	Length	GC	Chrom	GeneStart	GeneEnd	Biotype	mgi_symbol
ENSMUSG00000097899	8.55792707879086	24.2285305116679	-1.50137361525218	15.670603432877	0.93665211062591	-15.7423611533681	842	0.509501187648456	1	40115388	40125011	lncRNA	Gm16894
ENSMUSG00000103780	8.517464066598	24.1139748118491	-1.50137361525218	15.5965107452511	0.936625645097261	-15.6686077926314	1692	0.426713947990544	1	168163549	168165240	TEC	Gm37524
ENSMUSG00000066026	4.22027894011923	12.6119065881095	-1.57937612725345	8.39162764799024	0.936411274315204	-8.53896033096842	2927	0.514519986334131	4	144619397	144654779	protein_coding	Dhrs3
ENSMUSG00000074738	23.0892644069701	8.17106382810054	1.49862638474782	14.9182005788695	0.93626306735477	14.9932848152913	2140	0.628971962616822	4	155778799	155780938	protein_coding	Fndc10
ENSMUSG00000034109	1.85945876350689	6.9313987775905	-1.89826376782076	5.07194001408361	0.936125446605796	-5.41553144563703	11072	0.417630057803468	3	75782391	75864256	protein_coding	Golim4
ENSMUSG00000116165	36.5253085331816	13.1080034423802	1.47844850281019	23.4173050908015	0.936117506947201	23.4639295023476	2001	0.623188405797102	15	78798119	78803717	protein_coding	Pdxp
ENSMUSG00000114526	45.336109624653	16.3585920910879	1.47061200857823	28.9775175335651	0.936067222442768	29.0148103920713	772	0.44559585492228	13	59705380	59706151	TEC	A930015P04Rik
ENSMUSG00000114081	1.39863637428997	5.93956405982852	-2.08633611597333	4.54092768553855	0.936011644832606	-4.99728152439956	2944	0.469089673913043	12	28839668	28842611	TEC	Gm48904
ENSMUSG00000092368	1.46345802029772	6.07673340642235	-2.05391463828095	4.61327538612463	0.935919015482334	-5.04983911917678	3517	0.474836508387831	17	36305345	36349335	lncRNA	A930015D03Rik
ENSMUSG00000055320	2.50332205296645	8.30420406406156	-1.72999799030014	5.80088201109511	0.93590578271801	-6.05335651957568	13570	0.470154753131909	7	112278525	112506014	protein_coding	Tead1
ENSMUSG00000020000	1.60943772901409	6.37911904028278	-1.98680044242242	4.76968131126869	0.935892549953685	-5.16693679166638	3198	0.487179487179487	10	24099415	24178688	protein_coding	Moxd1
ENSMUSG00000091722	7.13579774503575	1.95506223078434	1.86786019441354	5.18073551425141	0.935844912002117	5.50717006950942	4472	0.501788908765653	14	75693422	75767148	protein_coding	Siah3
ENSMUSG00000022935	2.60374026411487	8.52781926413045	-1.71159132264252	5.92407900001558	0.935815799920603	-6.16638117976588	6721	0.393840202350841	16	87692788	88087153	protein_coding	Grik1
ENSMUSG00000035944	2.41139181241456	8.09119166736545	-1.74648611308871	5.67979985495089	0.93565700674871	-5.94225042685949	3842	0.524206142634045	15	85716507	85743023	protein_coding	Ttc38
ENSMUSG00000029769	5.63666733184074	16.4013697850027	-1.54090197943881	10.7647024531619	0.935606722244277	-10.8744286201781	4383	0.550764316678074	6	29396308	29426987	protein_coding	Ccdc136
ENSMUSG00000102317	5.86604549922792	16.9646372166344	-1.53207041247509	11.0985917174065	0.935450575625248	-11.2038376397762	5440	0.381985294117647	1	25725143	25730582	TEC	Gm37628
ENSMUSG00000064585	317.332716019353	116.866008969993	1.44114089008706	200.466707049361	0.935299722111949	200.471887112082	133	0.556390977443609	2	158221454	158221586	snoRNA	Gm25129
ENSMUSG00000006215	3.45167728377776	10.5238187726718	-1.60828881916869	7.07214148889407	0.935265316924706	-7.25270833308494	3877	0.588341501160691	4	141171965	141195241	protein_coding	Zbtb17
ENSMUSG00000090223	40.132412143369	109.83240657828	-1.45246401477123	69.6999944349111	0.935257377266111	-69.7151265934506	1026	0.471734892787524	16	96268806	96326993	protein_coding	Pcp4
ENSMUSG00000032517	10.2203173106241	28.5094449718464	-1.47999996445961	18.2891276612223	0.935058885801244	-18.3489125155495	6849	0.506789312308366	9	119978773	120010550	protein_coding	Mobp
ENSMUSG00000036036	3.26274602686978	10.0069992823453	-1.61685083267211	6.74425325547557	0.93490009262935	-6.93535569304887	3786	0.477284733227681	17	37312055	37321527	protein_coding	Zfp57
ENSMUSG00000033717	19.3863968966152	6.83552478997189	1.50392068441734	12.5508721066433	0.934839221913458	12.6406553652228	4832	0.58567880794702	19	54032582	54037413	protein_coding	Adra2a
ENSMUSG00000068735	44.077134605266	16.0591790442674	1.4566322960832	28.0179555609986	0.934794230514755	28.055794614733	3690	0.570460704607046	2	93017893	93032104	protein_coding	Trp53i11
ENSMUSG00000106384	5.24229633622758	15.2913221227519	-1.54444233714406	10.0490257865244	0.934653963212915	-10.167016346549	2160	0.424537037037037	5	132526517	132528676	TEC	Gm43188
ENSMUSG00000046441	3.0018849228989	9.44300072479284	-1.65337670869723	6.44111580189394	0.93453751488686	-6.64993438420789	4115	0.473876063183475	8	110942297	110951118	protein_coding	Cmtr2
ENSMUSG00000031730	0.48817406171866	4.29980455070594	-3.13880353586747	3.81163048898728	0.934489876935292	-4.93767299659987	6326	0.471546000632311	8	110317975	110335305	protein_coding	Dhodh
ENSMUSG00000030101	10.2788477621827	28.5300645980342	-1.4728044630554	18.2512168358515	0.934196109567289	-18.3105452943287	3405	0.488693098384728	6	108083989	108162543	protein_coding	Sumf1
ENSMUSG00000047022	1.10190148948556	5.30334871309315	-2.26690836161515	4.20144722360759	0.934069075029774	-4.77399542236067	9342	0.371547848426461	12	57277213	57543985	protein_coding	Mipol1
ENSMUSG00000023971	10.1223243026851	3.32261205493994	1.60715084152599	6.7997122477452	0.933987031890962	6.98706093286396	2339	0.525865754595981	17	46977250	46985278	protein_coding	Rrp36
ENSMUSG00000039294	2.44338089598247	8.07042593987829	-1.72376603658862	5.62704504389582	0.933894402540691	-5.88515125336035	4213	0.504628530738191	11	121113414	121120148	protein_coding	Cybc1
ENSMUSG00000002365	13.3761762398226	4.56583574580373	1.55071489589628	8.81034049401892	0.933833531824798	8.94577086163647	3617	0.496820569532762	17	5891604	5982229	protein_coding	Snx9
ENSMUSG00000001901	6.96126033120822	1.91607238572596	1.86119646413253	5.04518794548225	0.93365621278285	5.37754346178056	3549	0.57621865314173	11	105898950	105925375	protein_coding	Kcnh6
ENSMUSG00000120997	3.0715151749113	9.52400685846141	-1.63261814853043	6.45249168355011	0.933574169644039	-6.65583134891459	2346	0.486359761295823	11	60769738	60772083	lncRNA	
ENSMUSG00000029335	5.42666375880227	1.18181107002806	2.19906610288892	4.24485268877421	0.933415376472145	4.78065540216702	7398	0.442416869424169	5	99002274	99032255	protein_coding	Bmp3
ENSMUSG00000055150	6.56450456103573	1.74233525230522	1.91366388402667	4.82216930873051	0.933238057430197	5.1880079320574	5018	0.438421681944998	7	6366279	6385604	protein_coding	Zfp78
ENSMUSG00000087380	1.9434031791904	6.99213813254831	-1.84714845209391	5.04873495335791	0.933185126372899	-5.37602846284604	8475	0.466666666666667	6	31197244	31346635	lncRNA	2210408F21Rik
ENSMUSG00000032224	76.78917667605	28.2796073559409	1.44114089008706	48.5095693201091	0.933185126372899	48.530971581945	4397	0.517853081646577	9	69995793	70049842	protein_coding	Fam81a
ENSMUSG00000020621	76.50918977197	28.2245230278458	1.43868384429154	48.2846667441243	0.933171893608575	48.3060954103617	1480	0.496621621621622	12	10440772	10445562	protein_coding	Rdh14
ENSMUSG00000053552	1.90864592980979	6.90461065820472	-1.85501056986688	4.99596472839493	0.93304485907106	-5.32923332025199	3236	0.626081582200247	2	130137089	130212401	protein_coding	Ebf4
ENSMUSG00000104571	12.876396585541	4.38805875410696	1.5530741687702	8.48833783143402	0.933015746989546	8.62924785333318	2878	0.379430159833217	3	126419529	126422406	TEC	Gm43010
ENSMUSG00000113894	5.83936353350235	16.5319470752223	-1.50137361525218	10.69258354172	0.932989281460897	-10.7974749608062	1234	0.346839546191248	13	3612385	3613618	TEC	Gm48838
ENSMUSG00000057667	5.48925292193101	1.21888168075667	2.17105172671932	4.27037124117434	0.932983988355167	4.79056741290004	3188	0.533877038895859	7	19238411	19242292	protein_coding	Bloc1s3
ENSMUSG00000025967	103.264880867008	38.3668522734227	1.42841738246642	64.8980285935849	0.932923117639275	64.9137465530399	2532	0.460900473933649	1	63215984	63219645	protein_coding	Eef1b2
ENSMUSG00000060216	5.78922388177105	16.3899956341044	-1.50137361525218	10.6007717523334	0.932886065899166	-10.7065626826561	2845	0.553602811950791	11	70323461	70331654	protein_coding	Arrb2
ENSMUSG00000041633	9.23225445271224	2.97018558773868	1.63612990849776	6.26206886497356	0.932849014159058	6.47228147928937	4906	0.382592743579291	X	152468150	152479387	protein_coding	Kctd12b
ENSMUSG00000016833	5.74012846548744	16.2510005503115	-1.50137361525218	10.510872084824	0.9327854968903	-10.6175587926843	1076	0.444237918215613	5	100946493	100952337	protein_coding	Mrps18c
ENSMUSG00000026806	17.7683018279916	6.32238825408898	1.49076426697485	11.4459135739026	0.932766971020246	11.542587042814	3534	0.508205998868138	2	28730418	28795583	protein_coding	Ddx31
ENSMUSG00000116760	4.12687094553712	12.170492352331	-1.56026730430574	8.04362140679392	0.932692867540029	-8.19355108586741	3991	0.482585818090704	17	8201354	8320073	lncRNA	Gm1604a
ENSMUSG00000023048	25.701958058655	9.32889276148909	1.46210050872271	16.373065297166	0.932473203652243	16.4382178207635	1562	0.508322663252241	15	102367463	102371241	protein_coding	Prr13
ENSMUSG00000102721	7.86227452301353	21.7290762040838	-1.4666081970915	13.8668016810703	0.93242291914781	-13.9441431599761	1833	0.351882160392799	1	80724939	80726771	TEC	A630081D01Rik
ENSMUSG00000065499	292.442150987902	110.391897677621	1.40551698035634	182.050253310281	0.932388513960566	182.055678868635	88	0.329545454545455	X	104387888	104387975	miRNA	Mir384
ENSMUSG00000022257	20.7154068563566	56.1415141130357	-1.43836381772637	35.426107256679	0.932383220854837	-35.4552953144361	1938	0.496904024767802	15	34238174	34284448	protein_coding	Laptm4b
ENSMUSG00000031938	0.378767867345199	4.11062829361613	-3.43997307058803	3.73186042627093	0.932351462220458	-5.0754504201635	10871	0.4374942507589	9	15194633	15217744	protein_coding	4931406C07Rik
ENSMUSG00000112601	5.5343890939646	15.6685274123075	-1.50137361525218	10.1341383183429	0.932266772528781	-10.2447490056068	2976	0.434811827956989	10	90686961	90689936	TEC	Gm47590
ENSMUSG00000109498	4.78010852787283	13.7586186843155	-1.52522035720654	8.97851015644267	0.932229720788673	-9.1071368589355	4307	0.374274436963083	7	89795156	89799462	TEC	Gm45222
ENSMUSG00000034035	15.6324429988977	5.53216799295594	1.49862638474782	10.1002750059418	0.932205901812889	10.2108489478943	2634	0.5167046317388	4	116453851	116457463	protein_coding	Ccdc17
ENSMUSG00000064724	47.5106017604961	127.035599173631	-1.4189114550602	79.5249974131354	0.932200608707159	-79.5376547509196	130	0.469230769230769	6	97524399	97524528	snoRNA	Gm25852
ENSMUSG00000088208	227.072729002371	85.7160617261527	1.40551698035634	141.356667276218	0.93216885007278	141.36365466916	136	0.529411764705882	6	125098687	125098822	scaRNA	Gm23751
ENSMUSG00000108005	5.49811123391676	15.5658203862982	-1.50137361525217	10.0677091523814	0.932155617308456	-10.1790417186256	4119	0.384316581694586	6	77389283	77393401	TEC	Gm44435
ENSMUSG00000026247	36.4700428751998	13.3227250225792	1.4528226951347	23.1473178526207	0.932134444885537	23.1928656606671	3500	0.586857142857143	1	87075377	87084243	protein_coding	Ecel1
ENSMUSG00000106904	8.71801487244716	24.0488928882061	-1.46389890983351	15.330878015759	0.931980944819373	-15.4006110512633	1535	0.411726384364821	6	29546603	29548137	TEC	Gm43029
ENSMUSG00000037169	6.56064455266334	1.76895059101013	1.89094380752658	4.79169396165321	0.93192007410348	5.15131046485911	3295	0.504400606980273	12	12986094	12991915	protein_coding	Mycn
ENSMUSG00000027748	23.5817893864348	8.58725817591852	1.45740372202131	14.9945312105163	0.93181156543602	15.0651913971283	8032	0.435881474103586	3	54063456	54225892	protein_coding	Trpc4
ENSMUSG00000113852	2.35559810406731	7.78048157544788	-1.72376603658862	5.42488347138057	0.931785099907371	-5.69216391427325	2622	0.422578184591915	12	98760707	98763328	TEC	Gm48062
ENSMUSG00000024160	15.1437494884504	5.35922416088487	1.49862638474782	9.78452532756552	0.931774513695911	9.8986270223114	2719	0.586980507539537	17	25105617	25111126	protein_coding	Spsb3
ENSMUSG00000062867	23.4181819965613	8.52424923243507	1.45798440025048	14.8939327641262	0.931769220590181	14.9651245131367	3077	0.52291192720182	9	108437485	108442783	protein_coding	Impdh2
ENSMUSG00000065219	1079.00583516307	409.647041984425	1.39724936437274	669.358793178649	0.931766574037316	669.360251517345	83	0.518072289156627	7	44776806	44776888	snoRNA	Snord32a
ENSMUSG00000073427	1.79678833485426	6.62841861015737	-1.88324425059582	4.83163027530311	0.931679237792775	-5.18567835722847	6302	0.385750555379245	10	82190089	82258716	protein_coding	Gm4924
ENSMUSG00000004451	0.83521003770987	4.72916202627049	-2.50137361525218	3.89395198856062	0.931586608442504	-4.62814563862191	4930	0.505679513184584	1	119398035	119432524	protein_coding	Ralb
ENSMUSG00000022860	21.9339602008482	7.96124412317208	1.46210050872271	13.9727160776761	0.931321953156014	14.0490046795122	5491	0.399745037333819	16	78727836	78748621	protein_coding	Chodl
ENSMUSG00000036430	40.6806126185233	15.0224025705628	1.43722584008368	25.6582100479604	0.931287547968771	25.6984310995956	1164	0.61340206185567	17	47201610	47202773	protein_coding	Tbcc
ENSMUSG00000037362	13.6343890261909	4.74042586053778	1.52416147685496	8.89396316565314	0.93118433240704	9.02361618197071	2869	0.448239804810038	15	54609098	54617435	protein_coding	Ccn3
ENSMUSG00000020485	27.3194366103348	73.2195941284263	-1.42230204426098	45.9001575180915	0.931014953023687	-45.9221885725269	942	0.514861995753715	11	87628378	87634449	protein_coding	Supt4a
ENSMUSG00000038622	48.6465795803673	18.035334506656	1.43151218888929	30.6112450737112	0.930988487495038	30.6446985971432	1185	0.437974683544304	15	52575804	52593960	protein_coding	Med30
ENSMUSG00000026834	6.64698474910083	18.4002336550903	-1.4689521375598	11.7532489059895	0.930853513298928	-11.8446899591583	9292	0.427894963409384	2	58157465	58247907	protein_coding	Acvr1c
ENSMUSG00000021552	4.6361173841006	13.2936856513913	-1.51975214456703	8.65756826729071	0.930644435622602	-8.78994510129131	5773	0.401870777758531	13	58381160	58423513	protein_coding	Gkap1
ENSMUSG00000000085	15.312454109417	41.2152597926122	-1.42847306820473	25.9028056831952	0.930430064840545	-25.9421640879853	7731	0.463200103479498	4	120262478	120387383	protein_coding	Scmh1
ENSMUSG00000108168	5.87788394835664	16.3998290889494	-1.48031199972435	10.5219451405928	0.930355961360328	-10.6255660158964	4028	0.393992055610725	6	60768824	60772851	TEC	Gm43864
ENSMUSG00000112036	1.659781314862	6.26538987141608	-1.91641111453102	4.60560855655408	0.930334788937409	-4.9884127471674	3101	0.396646243147372	10	123273405	123276505	TEC	Gm47801
ENSMUSG00000020728	3.50078118235234	10.383095412334	-1.56848781111071	6.88231422998162	0.930292444091571	-7.05878198939522	6175	0.448421052631579	11	108316018	108751441	protein_coding	Cep112
ENSMUSG00000024942	8.92184541926032	2.90331350736122	1.61964178570919	6.0185319118991	0.930292444091571	6.23265319816233	3346	0.554393305439331	19	6038573	6065927	protein_coding	Capn1
ENSMUSG00000046999	24.7566233636927	9.0437427422473	1.4528226951347	15.7128806214454	0.930284504432976	15.7799021292051	2578	0.529868114817688	3	68776919	68779496	protein_coding	1110032F04Rik
ENSMUSG00000038764	9.38659305298555	3.08694668277846	1.60442104877042	6.29964637020709	0.930284504432976	6.50074697949404	7238	0.503453992815695	4	57190841	57301837	protein_coding	Ptpn3
ENSMUSG00000057778	5.8044905255386	16.244329800199	-1.48469487410554	10.4398392746604	0.930255392351462	-10.5448832591896	5143	0.481042193272409	11	72668058	72686968	protein_coding	Cyb5d2
ENSMUSG00000120172	13.8406234820493	4.89806067006587	1.49862638474782	8.94256281198341	0.930157469895461	9.06726588820086	1190	0.473949579831933	9	59394030	59395219	lncRNA	
ENSMUSG00000022911	6.27310546801649	17.377989317916	-1.47000944434284	11.1048838498995	0.930157469895461	-11.2017575891561	5087	0.41871436996265	16	62614048	62667403	protein_coding	Arl13b
ENSMUSG00000116735	10.3123786766968	3.47566618806105	1.56901571263922	6.83671248863577	0.930120418155353	7.01444566297131	2795	0.328085867620751	16	81087050	81089844	TEC	Gm49555
ENSMUSG00000091625	29.89408654543	11.0391897677621	1.43722584008368	18.8548967776679	0.930014556040757	18.9095941419142	792	0.448232323232323	6	56678048	56681695	protein_coding	Lsm5
ENSMUSG00000120883	2.71012647163865	8.52521895184786	-1.65337670869723	5.81509248020921	0.929990737064973	-6.04557318161381	2279	0.471259324265029	12	112793262	112795540	lncRNA	
ENSMUSG00000057098	12.3451594365373	4.28170296035381	1.52768885035029	8.06345647618346	0.929882228397512	8.20689731669585	9756	0.423431734317343	11	44508144	44898918	protein_coding	Ebf1
ENSMUSG00000065701	1902.54507942701	4961.32728705422	-1.38279549381008	3058.78220762721	0.92980547836443	-3058.78252019005	112	0.4375	6	47765003	47765114	misc_RNA	Rny1
ENSMUSG00000097141	11.9634020985225	4.10543560301348	1.54302050410628	7.85796649550904	0.929776366282916	8.00803032715505	1893	0.62810353935552	18	82710409	82712301	TEC	Gm10524
ENSMUSG00000104140	6.7240855619071	18.4598327707946	-1.45697949589372	11.7357472088875	0.929683736932645	-11.8258425409086	1684	0.385985748218527	1	97806107	97807790	TEC	Gm37140
ENSMUSG00000062470	8.2524618442549	2.5959690387255	1.66855138619014	5.6564928055294	0.92957787481805	5.89745492457237	5239	0.407138766940256	9	20518754	20528567	lncRNA	Fbxl12os
ENSMUSG00000049295	2.96130843753184	9.0287332112522	-1.60828881916869	6.06742477372036	0.929472012703454	-6.27696075426783	4519	0.549457844655897	14	52243534	52258190	protein_coding	Zfp219
