dStr_mean	NAc_mean	M	D	prob	ranking	Length	GC	Chrom	GeneStart	GeneEnd	Biotype	mgi_symbol
ENSMUSG00000042870	2.49435762966636	8.12380448578739	-1.70348719189822	5.62944685612103	0.931577990703955	-5.88154235884196	2499	0.560224089635854	8	75760333	75796749	protein_coding	Tom1
ENSMUSG00000043964	9.7048103947318	3.16073289895418	1.61844090298914	6.54407749577762	0.931502687543819	6.74123884958925	2141	0.546473610462401	7	127368987	127374322	protein_coding	Orai3
ENSMUSG00000044949	62.621439840038	22.9264679954632	1.44964256700111	39.6949718445747	0.93131832463452	39.7214331729564	1012	0.543478260869565	11	32405370	32466687	protein_coding	Ubtd2
ENSMUSG00000106772	27.0234091757351	9.77908834777586	1.46643780954409	17.2443208279593	0.931172911635637	17.3065606250014	692	0.42485549132948	5	66601075	66601766	TEC	Gm43794
ENSMUSG00000046010	7.83582616786453	21.8745307461428	-1.48109477056177	14.0387045782782	0.930913245566202	-14.116616731907	1591	0.48585795097423	11	82655171	82656761	protein_coding	Zfp830
ENSMUSG00000031343	32.5649067759921	88.1983482934542	-1.43743354176563	55.6334415174621	0.93090026226273	-55.6520083219274	3924	0.467635066258919	X	71476287	71700454	protein_coding	Gabra3
ENSMUSG00000032487	8.61969393116365	2.74400120950067	1.65135552546188	5.87569272166297	0.930741865960375	6.10333843325738	4580	0.401310043668122	1	149975782	149983978	protein_coding	Ptgs2
ENSMUSG00000047557	7.57818267925493	21.1552919202169	-1.48109477056177	13.577109240962	0.930705512710654	-13.6576548887574	1508	0.488063660477454	3	67365331	67371259	protein_coding	Lxn
ENSMUSG00000022661	43.1701877387333	116.147654558769	-1.42785274928479	72.9774668200354	0.930650982836073	-72.9914339285303	3321	0.407106293285155	16	45202498	45229416	protein_coding	Cd200
ENSMUSG00000064354	72.9052598425291	26.8536870502416	1.44090271743695	46.0515727922874	0.930531536444133	46.0741094030527	684	0.385964912280702	MT	7013	7696	protein_coding	mt-Co2
ENSMUSG00000041491	22.4319358152287	8.10024204931556	1.46951720247606	14.3316937659131	0.930196567214562	14.4068361206854	3103	0.447631324524654	19	15933137	15962353	protein_coding	Cep78
ENSMUSG00000074178	2.27046508563605	7.54552555267483	-1.73263353755774	5.27506046703878	0.93016540728623	-5.55232220844443	3203	0.530440212300968	8	87472081	87475283	lncRNA	Gm10638
ENSMUSG00000031297	1.37275363736263	5.62053915005058	-2.03363579359055	4.24778551268794	0.929952481109293	-4.70949639587656	3784	0.470401691331924	X	100122816	100129626	protein_coding	Slc7a3
ENSMUSG00000024270	20.9157368342733	56.727012860368	-1.43944707320328	35.8112760260947	0.929833034717353	-35.840193895872	4073	0.495212374171372	18	24712938	24736874	protein_coding	Slc39a6
ENSMUSG00000040675	3.51375406794602	10.4629472881212	-1.57420417495326	6.94919322017519	0.929560385344447	-7.12526527195789	4435	0.498308906426156	10	3923118	4117081	protein_coding	Mthfd1l
ENSMUSG00000084880	9.8808419419732	3.2837389056002	1.58929455732962	6.597103036373	0.929404585702786	6.78584008524217	2944	0.569972826086957	17	47998535	48002008	lncRNA	Tomm6os
ENSMUSG00000089235	244.883560292495	649.091978414412	-1.4063270021598	404.208418121917	0.929266962685986	-404.210864569793	140	0.585714285714286	18	74911632	74911771	scaRNA	Gm23119
ENSMUSG00000062372	3.68031359781998	10.7632186962507	-1.54820896642031	7.08290509843072	0.929160499597518	-7.25013762883713	7904	0.49709008097166	5	30524406	30619276	protein_coding	Otof
ENSMUSG00000116632	3.46993972196406	10.3324807888705	-1.57420417495326	6.86254106690647	0.929118953026408	-7.04078040272654	1497	0.464929859719439	16	21150643	21152139	transcribed_processed_pseudogene	Magef1
ENSMUSG00000021902	4.71869774151116	0.914773593687263	2.36690213599318	3.80392414782389	0.929080003115993	4.48018578228256	5284	0.439250567751703	14	30959646	30973274	protein_coding	Phf7
ENSMUSG00000113701	31.0470440941357	11.3810509753345	1.44782213137674	19.6659931188012	0.929038456544883	19.7192158635388	4417	0.425401856463663	13	15988133	16198016	transcribed_processed_pseudogene	B230303A05Rik
ENSMUSG00000079654	1.82744055014255	6.51857310982119	-1.83473172517647	4.69113255967864	0.92883332035003	-5.03715844458422	3411	0.612430372324831	6	29169231	29179583	protein_coding	Prrt4
ENSMUSG00000022475	0.922783081648592	4.72275058707432	-2.35556388847792	3.79996750542573	0.928778790475449	-4.47084268063557	6755	0.500518134715026	15	97690545	97742383	protein_coding	Hdac7
ENSMUSG00000045761	0.55417849542463	4.12545974598307	-2.89613226984062	3.57128125055844	0.928726857261562	-4.59800303338334	5624	0.55174253200569	17	71980256	72036664	protein_coding	Togaram2
ENSMUSG00000113511	12.8061627458372	4.46871833809876	1.51890522943823	8.33744440773839	0.928669730726286	8.47467122360172	1298	0.49075500770416	12	36222367	36223664	processed_pseudogene	Gm19046
ENSMUSG00000028832	27.0265336304901	72.4295076318692	-1.42220108150821	45.4029740013791	0.928529511048791	-45.4252430272657	1922	0.431321540062435	4	134195631	134201154	protein_coding	Stmn1
ENSMUSG00000120493	46.5040265333948	17.3094491281772	1.42579582504674	29.1945774052175	0.928513931084625	29.2293729594728	1117	0.510295434198747	9	62247370	62248486	lncRNA	
ENSMUSG00000004934	16.0263321534761	5.75591884811675	1.47732612568683	10.2704133053594	0.928249071693802	10.3761207560697	3695	0.579972936400541	10	80989100	81003757	protein_coding	Pias4
ENSMUSG00000032849	8.13037997148254	2.57230497335231	1.66026107868377	5.55807499813024	0.928210121783387	5.80074689451562	6389	0.486930662075442	14	118720104	118943631	protein_coding	Abcc4
ENSMUSG00000028995	4.72367281079152	13.3777387301787	-1.50185333072857	8.65406591938717	0.928145205266028	-8.78341735112929	10117	0.43046357615894	5	24120274	24235688	protein_coding	Hycc1
ENSMUSG00000042073	2.33373257826141	7.60066919130763	-1.70348719189822	5.26693661304622	0.928077692087975	-5.53556590592218	2671	0.544365406214901	9	106324658	106330122	protein_coding	Abhd14b
ENSMUSG00000106045	13.3355128410005	4.72729943182738	1.49618515293814	8.60821340917313	0.928069902105892	8.73727120500105	1636	0.415036674816626	5	132233908	132235543	TEC	Gm42996
ENSMUSG00000007721	32.4656235236262	11.9701576709804	1.43947076194382	20.4954658526459	0.928059515463114	20.5459532899173	1696	0.595518867924528	8	71320871	71326579	protein_coding	Ccdc124
ENSMUSG00000080365	944.45450250549	2494.57607535252	-1.40124146287256	1550.12157284703	0.928004985588533	-1550.12220617711	143	0.356643356643357	12	91540204	91540346	snoRNA	Gm25776
ENSMUSG00000003348	1.27707431193121	5.34763036526017	-2.06605727128293	4.07055605332896	0.927854379268261	-4.56486793144271	3254	0.511370620774432	10	80521087	80537811	protein_coding	Mob3a
ENSMUSG00000113429	13.0764316970161	4.61547746176028	1.50241710664966	8.46095423525584	0.927760899483265	8.59331156967134	2304	0.396701388888889	12	61535887	61568613	lncRNA	Gm20063
ENSMUSG00000050592	3.82651916300567	0.32370089864681	3.56329934879668	3.50281826435886	0.927701176287295	4.99668270378066	5973	0.546459065796082	2	31940067	31974869	protein_coding	Fam78a
ENSMUSG00000036422	19.4593424381365	52.1924900359478	-1.42337927270549	32.7331475978113	0.927618083145075	-32.7640803352402	4538	0.592551784927281	14	80004215	80008752	protein_coding	Pcdh8
ENSMUSG00000020599	254.441068241503	96.3706966253742	1.40066510972306	158.070371616128	0.927602503180909	158.076577156802	6390	0.473865414710485	11	109116181	109188955	protein_coding	Rgs9
ENSMUSG00000103793	28.3156758727085	10.4169383951497	1.44266964361114	17.8987374775587	0.927451896860637	17.9567842051733	4733	0.510035918022396	18	37840092	37974926	protein_coding	Pcdhga6
ENSMUSG00000047945	12.2985041136229	33.1279129965598	-1.42956446992169	20.8294088829369	0.927371400379112	-20.8784082004887	1605	0.581931464174455	4	129407374	129409778	protein_coding	Marcksl1
ENSMUSG00000027637	22.0734577213927	8.08136036621692	1.44964256700111	13.9920973551758	0.927293500558282	14.0669915749167	2871	0.470916057122954	2	156705048	156715483	protein_coding	Rab5if
ENSMUSG00000021606	17.3535626852345	46.2912110843809	-1.4155064289342	28.9376483991464	0.927270130612033	-28.9722479853216	898	0.535634743875278	13	73467957	73476661	protein_coding	Ndufs6
ENSMUSG00000106047	21.9045170761816	8.00757535534314	1.45179103357969	13.8969417208384	0.927249357326478	13.972569069343	1328	0.367469879518072	3	156409537	156410864	TEC	Gm42942
ENSMUSG00000056598	4.3680237004569	12.4077226291004	-1.5061857515246	8.03969892864346	0.927127314273844	-8.17956932737455	4519	0.48063730913919	11	60244155	60285167	protein_coding	Drc3
ENSMUSG00000105791	9.53119222711963	25.8682306447282	-1.44045278606443	16.3370384176086	0.927059801095791	-16.4004185461012	1308	0.351681957186544	5	49135620	49136927	TEC	Gm43341
ENSMUSG00000000531	30.6610905879795	11.4124867739345	1.42579582504674	19.2486038140451	0.927044221131625	19.3013378428748	2033	0.620265617314314	15	101122069	101130637	protein_coding	Tamalin
ENSMUSG00000050511	14.7270075372032	5.28926141352683	1.47732612568683	9.43774612367642	0.927031237828153	9.55267210662054	4021	0.530713752797811	4	131838037	131871797	protein_coding	Oprd1
ENSMUSG00000022022	7.31922884245863	20.0317599214401	-1.452525618365	12.7125310789815	0.926670301991639	-12.7952443159979	2413	0.455864069622876	14	79635212	79661027	protein_coding	Mtrf1
ENSMUSG00000046314	10.394883423838	28.1058789893411	-1.43499835597232	17.710995565503	0.926657318688167	-17.7690344195432	5297	0.468378327355107	12	44899267	45121492	protein_coding	Stxbp6
ENSMUSG00000022558	1.19863365936147	5.16592668054199	-2.10763637503433	3.96729302118052	0.926563838903171	-4.49238745048504	16468	0.552951178042264	15	76264461	76337238	protein_coding	Mroh1
ENSMUSG00000033983	19.4793741141757	7.14063951108698	1.44782213137674	12.3387346030888	0.926465165796785	12.4233876430531	3520	0.507954545454545	11	88861078	88882439	protein_coding	Coil
ENSMUSG00000029219	6.90626749220539	18.8205328044429	-1.4463293524011	11.9142653122375	0.926166549816935	-12.0017326468307	2106	0.54985754985755	5	73164226	73170298	protein_coding	Slc10a4
ENSMUSG00000078864	4.97081317108153	13.8765464183067	-1.48109477056177	8.90573324722515	0.926132793227909	-9.02805219247856	1254	0.410685805422648	2	177401081	177412265	protein_coding	Gm14322
ENSMUSG00000103653	24.6965123476079	9.19238732623169	1.42579582504674	15.5041250213762	0.926052296746384	15.569546763255	631	0.551505546751189	1	191758120	191758750	processed_pseudogene	Gstp-ps
ENSMUSG00000039043	9.12516427541537	24.624724884016	-1.43218517008083	15.4995606086007	0.926052296746384	-15.5655881167749	2277	0.489679402722881	7	79575109	79585107	protein_coding	Arpin
ENSMUSG00000057719	31.1633106169277	11.668055715121	1.41728432519123	19.4952549018067	0.925891303783335	19.5467045443689	5634	0.489705360312389	18	42186732	42292025	protein_coding	Sh3rf2
ENSMUSG00000040972	23.62329351896	8.79292026708266	1.42579582504674	14.8303732518773	0.925803017319727	14.898753790996	1979	0.556341586659929	4	139754157	139974095	protein_coding	Igsf21
ENSMUSG00000063019	23.4620585536594	8.73290635780216	1.42579582504674	14.7291521958573	0.92575108410584	14.7980004778838	1107	0.564588979223126	2	157209514	157238683	protein_coding	Manbal
ENSMUSG00000022705	4.85467267643009	13.5523280440472	-1.48109477056177	8.69765536761709	0.925719924177508	-8.82285954853776	1712	0.532126168224299	16	43574389	43643295	protein_coding	Drd3
ENSMUSG00000018334	5.5579611720019	15.2434275920842	-1.45555967845464	9.68546642008233	0.92570953753473	-9.7942285940285	7103	0.510206954807828	11	78904266	79037233	protein_coding	Ksr1
ENSMUSG00000030409	1.43958423014694	5.58159777025808	-1.95502595889419	4.14201354011114	0.925603074446262	-4.58021862648653	4330	0.588683602771363	7	18817774	18827746	protein_coding	Dmpk
ENSMUSG00000096967	20.2730844978167	7.47473763254149	1.43947076194382	12.7983468652752	0.925553737893069	12.8790433867733	2716	0.420839469808542	15	68206564	68209279	lncRNA	Gm26621
ENSMUSG00000038366	8.3175977741823	22.4752336882392	-1.43409729102461	14.1576359140569	0.925478434732933	-14.2300839672546	6495	0.551193225558122	11	97689826	97729590	protein_coding	Lasp1
ENSMUSG00000025935	10.5138515142926	28.1275811228337	-1.41969422589763	17.6137296085411	0.925439484822518	-17.6708517739764	3162	0.506641366223909	1	13634922	13660134	protein_coding	Tram1
ENSMUSG00000112596	19.8145995593062	7.31169117974353	1.43828676922994	12.5029083795627	0.925405728233492	12.585363990695	3041	0.461361394278198	10	121664923	121667963	TEC	Gm48804
ENSMUSG00000060961	145.755839131925	56.0437135897216	1.37892922000877	89.7121255422031	0.92527329853808	89.7227224012613	11333	0.455925174269831	5	89034345	89387512	protein_coding	Slc4a4
ENSMUSG00000027834	21.2456893989363	56.1251642054735	-1.40147760249841	34.8794748065372	0.925101918932253	-34.9076195443082	7286	0.363436727971452	3	75464854	75550802	protein_coding	Serpini1
ENSMUSG00000037772	11.2762026410137	3.95958522960761	1.50986008983522	7.31661741140613	0.924798109631014	7.47078093881546	4883	0.542084783944297	7	142086423	142094484	protein_coding	Mrpl23
ENSMUSG00000020704	12.425867164765	33.1010739062078	-1.41353148674914	20.6752067414428	0.924715016488795	-20.7234708739977	4264	0.472091932457786	11	80770995	81859283	protein_coding	Asic2
ENSMUSG00000069305	36.2406960263735	94.4250577208497	-1.38155909701086	58.1843616944762	0.924605956739633	-58.2007616043997	430	0.590697674418605	13	22015937	22016366	protein_coding	H4c18
ENSMUSG00000029466	7.30619228349627	19.6405947091433	-1.4266469865394	12.3344024256471	0.924561813507829	-12.4166341986067	5119	0.517874584879859	5	122559756	122582975	protein_coding	Anapc7
ENSMUSG00000048406	3.05379174825408	9.09331201701304	-1.57420417495326	6.03952026875896	0.924559216847135	-6.24130786463787	1701	0.548500881834215	4	141273500	141275203	pseudogene	B330016D10Rik
ENSMUSG00000074064	19.2518522242528	7.16580867378416	1.42579582504674	12.0860435504686	0.924390433902002	12.1698538380107	2968	0.591981132075472	8	120121617	120137841	protein_coding	Mlycd
ENSMUSG00000031775	8.47878021932437	2.78463581509947	1.60636807068857	5.69414440422491	0.924325517384643	5.91639238680917	2083	0.558809409505521	8	95401522	95422906	protein_coding	Pllp
ENSMUSG00000032172	16.3729073229845	43.1674278886436	-1.3986326103698	26.7945205656591	0.924322920723949	-26.8309989661645	2665	0.520825515947467	9	20578986	20657645	protein_coding	Olfm2
ENSMUSG00000041734	2.36651469876091	7.51313125564847	-1.66665042371785	5.14661655688756	0.924185297707149	-5.40974912713224	7463	0.4992630309527	3	86985900	87082054	protein_coding	Kirrel
ENSMUSG00000053062	4.46838689357436	12.4739707588219	-1.48109477056177	8.00558386524756	0.924143751136039	-8.14143812498121	6045	0.445326716294458	16	84571011	84622816	protein_coding	Jam2
ENSMUSG00000053398	9.19380489164637	3.11096615867642	1.56329934879668	6.08283873296994	0.924133364493262	6.2805120734911	2486	0.522928399034594	3	98220486	98247306	protein_coding	Phgdh
ENSMUSG00000113902	20.7239366117857	54.4992434497532	-1.39493812681206	33.7753068379675	0.924037288047571	-33.8041004077388	1153	0.412836079791847	12	101934349	101943327	protein_coding	Ndufb1
ENSMUSG00000025429	10.6553841308312	3.71820282234115	1.51890522943823	6.93718130849003	0.92398275817299	7.10151797877596	2340	0.488034188034188	18	77877614	77970579	protein_coding	Pstpip2
ENSMUSG00000105748	4.42650171604618	12.3570438918879	-1.48109477056177	7.93054217584175	0.923946404923269	-8.06766018881498	2347	0.461440136344269	3	137602905	137605251	TEC	Gm43088
ENSMUSG00000102344	6.72669034158587	18.0827705604505	-1.4266469865394	11.3560802188646	0.923884085066604	-11.4453431386521	2780	0.383812949640288	16	77216137	77218916	TEC	9430053O09Rik
ENSMUSG00000018589	25.395332178481	66.2902446040251	-1.38423323130919	40.8949124255441	0.923868505102438	-40.9183328586537	3150	0.367619047619048	X	163912013	164110389	protein_coding	Glra2
ENSMUSG00000069833	7.19070084664126	2.23039952629151	1.68883023088054	4.96030132034975	0.92382176520994	5.239917626967	19938	0.47577490219681	19	8966648	9054278	protein_coding	Ahnak
ENSMUSG00000019935	4.40211844388152	12.2889754297716	-1.48109477056177	7.88685698589007	0.923819168549246	-8.02472148023023	4720	0.408474576271186	10	89409882	89457115	protein_coding	Slc17a8
ENSMUSG00000121513	18.8151702401212	49.181252111309	-1.38621212214016	30.3660818711877	0.923720495442861	-30.3977057070965	10988	0.491991263196214	14	10227722	10916220	protein_coding	
ENSMUSG00000038665	109.515566951854	42.2810054998037	1.37305436297477	67.2345614520505	0.923632208979253	67.2485801480837	6242	0.477090676065364	6	36822957	37277119	protein_coding	Dgki
ENSMUSG00000043843	2.16964835243169	7.06626780716418	-1.70348719189822	4.89661945473249	0.923520552569396	-5.18447207509366	2873	0.619561434041072	7	25005531	25015620	protein_coding	Tmem145
ENSMUSG00000037795	7.22906430393604	19.3398292124181	-1.41969422589763	12.1107649084821	0.92322453325024	-12.1936933848432	14946	0.422989428609661	5	65920864	65987451	protein_coding	N4bp2
ENSMUSG00000097316	10.8063481455973	3.81422527686359	1.50241710664966	6.99212286873366	0.923053153644413	7.15171583424718	2788	0.475251076040172	1	191821196	191835323	lncRNA	Gm10516
ENSMUSG00000044408	38.3256899567445	14.6474656637682	1.38766069615997	23.6782242929764	0.922962270520111	23.7188513186487	1518	0.470355731225296	12	54692177	54703358	protein_coding	Sptssa
ENSMUSG00000073647	48.6722110338048	18.7411838541266	1.3768862245658	29.9310271796781	0.922959673859417	29.9626801822873	619	0.483037156704362	18	4198320	4198938	processed_pseudogene	Gm10557
